#local_exp_id,local_exp_dir,json_file_path,data_request,reference_date,start_year,end_year,ACCESS_version,cmip_exp_id
HI-34,/g/data/p66/cm2704/archive/HI-34/history,input_files/json/HI-34.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_historical_1_2.csv,1850,1850,2014,ESM,historical-r30
HI-EDC-03,/g/data/p66/cm2704/archive/HI-EDC-03/history,input_files/json/HI-EDC-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r1
HI-EDC-04,/g/data/p66/cm2704/archive/HI-EDC-04/history,input_files/json/HI-EDC-04.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r2
HI-EDC-06,/g/data/p66/cm2704/archive/HI-EDC-06/history,input_files/json/HI-EDC-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r3
HI-EDC-07,/g/data/p66/cm2704/archive/HI-EDC-07/history,input_files/json/HI-EDC-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r4
HI-EDC-08,/g/data/p66/cm2704/archive/HI-EDC-08/history,input_files/json/HI-EDC-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r5
HI-EDC-09,/g/data/p66/cm2704/archive/HI-EDC-09/history,input_files/json/HI-EDC-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r6
HI-EDC-10,/g/data/p66/cm2704/archive/HI-EDC-10/history,input_files/json/HI-EDC-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r7
HI-EDC-11,/g/data/p66/cm2704/archive/HI-EDC-11/history,input_files/json/HI-EDC-11.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r8
HI-EDC-12,/g/data/p66/cm2704/archive/HI-EDC-12/history,input_files/json/HI-EDC-12.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r9
HI-EDC-13,/g/data/p66/cm2704/archive/HI-EDC-13/history,input_files/json/HI-EDC-13.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-hist_1_2.csv,1850,1850,2014,ESM,esm-hist-r10
# ScenarioMIP
SSP-126-05,/g/data/p66/cm2704/archive/SSP-126-05/history,input_files/json/SSP-126-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r1
SSP-126-06,/g/data/p66/cm2704/archive/SSP-126-06/history,input_files/json/SSP-126-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r2
SSP-126-07,/g/data/p66/cm2704/archive/SSP-126-07/history,input_files/json/SSP-126-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r3
SSP-126-08,/g/data/p66/cm2704/archive/SSP-126-08/history,input_files/json/SSP-126-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r4
SSP-126-09,/g/data/p66/cm2704/archive/SSP-126-09/history,input_files/json/SSP-126-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r5
SSP-126-10,/g/data/p66/cm2704/archive/SSP-126-10/history,input_files/json/SSP-126-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r6
SSP-126-11,/g/data/p66/cm2704/archive/SSP-126-11/history,input_files/json/SSP-126-11.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r7
SSP-126-12,/g/data/p66/cm2704/archive/SSP-126-12/history,input_files/json/SSP-126-12.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r8
SSP-126-13,/g/data/p66/cm2704/archive/SSP-126-13/history,input_files/json/SSP-126-13.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r9
SSP-126-14,/g/data/p66/cm2704/archive/SSP-126-14/history,input_files/json/SSP-126-14.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp126_1_2.csv,1850,2015,2100,ESM,ssp126-r10
SSP-245-05,/g/data/p66/cm2704/archive/SSP-245-05/history,input_files/json/SSP-245-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r1
SSP-245-06,/g/data/p66/cm2704/archive/SSP-245-06/history,input_files/json/SSP-245-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r2
SSP-245-07,/g/data/p66/cm2704/archive/SSP-245-07/history,input_files/json/SSP-245-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r3
SSP-245-08,/g/data/p66/cm2704/archive/SSP-245-08/history,input_files/json/SSP-245-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r4
SSP-245-09,/g/data/p66/cm2704/archive/SSP-245-09/history,input_files/json/SSP-245-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r5
SSP-245-10,/g/data/p66/cm2704/archive/SSP-245-10/history,input_files/json/SSP-245-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r6
SSP-245-11,/g/data/p66/cm2704/archive/SSP-245-11/history,input_files/json/SSP-245-11.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r7
SSP-245-12,/g/data/p66/cm2704/archive/SSP-245-12/history,input_files/json/SSP-245-12.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r8
SSP-245-13,/g/data/p66/cm2704/archive/SSP-245-13/history,input_files/json/SSP-245-13.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r9
SSP-245-14,/g/data/p66/cm2704/archive/SSP-245-14/history,input_files/json/SSP-245-14.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r10
SSP-245-15,/g/data/p66/cm2704/archive/SSP-245-15/history,input_files/json/SSP-245-15.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r11
SSP-245-16,/g/data/p66/cm2704/archive/SSP-245-16/history,input_files/json/SSP-245-16.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r12
SSP-245-17,/g/data/p66/cm2704/archive/SSP-245-17/history,input_files/json/SSP-245-17.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r13
SSP-245-18,/g/data/p66/cm2704/archive/SSP-245-18/history,input_files/json/SSP-245-18.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r14
SSP-245-19,/g/data/p66/cm2704/archive/SSP-245-19/history,input_files/json/SSP-245-19.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r15
SSP-245-20,/g/data/p66/cm2704/archive/SSP-245-20/history,input_files/json/SSP-245-20.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r16
SSP-245-21,/g/data/p66/cm2704/archive/SSP-245-21/history,input_files/json/SSP-245-21.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r17
SSP-245-22,/g/data/p66/cm2704/archive/SSP-245-22/history,input_files/json/SSP-245-22.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r18
SSP-245-23,/g/data/p66/cm2704/archive/SSP-245-23/history,input_files/json/SSP-245-23.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r19
SSP-245-24,/g/data/p66/cm2704/archive/SSP-245-24/history,input_files/json/SSP-245-24.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r20
SSP-245-25,/g/data/p66/cm2704/archive/SSP-245-25/history,input_files/json/SSP-245-25.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r21
SSP-245-26,/g/data/p66/cm2704/archive/SSP-245-26/history,input_files/json/SSP-245-26.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r22
SSP-245-27,/g/data/p66/cm2704/archive/SSP-245-27/history,input_files/json/SSP-245-27.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r23
SSP-245-28,/g/data/p66/cm2704/archive/SSP-245-28/history,input_files/json/SSP-245-28.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r24
SSP-245-29,/g/data/p66/cm2704/archive/SSP-245-29/history,input_files/json/SSP-245-29.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r25
SSP-245-30,/g/data/p66/cm2704/archive/SSP-245-30/history,input_files/json/SSP-245-30.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r26
SSP-245-31,/g/data/p66/cm2704/archive/SSP-245-31/history,input_files/json/SSP-245-31.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r27
SSP-245-32,/g/data/p66/cm2704/archive/SSP-245-32/history,input_files/json/SSP-245-32.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r28
SSP-245-33,/g/data/p66/cm2704/archive/SSP-245-33/history,input_files/json/SSP-245-33.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r29
SSP-245-34,/g/data/p66/cm2704/archive/SSP-245-34/history,input_files/json/SSP-245-34.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2015,2100,ESM,ssp245-r30
SSP-370-05,/g/data/p66/cm2704/archive/SSP-370-05/history,input_files/json/SSP-370-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r1
SSP-370-06,/g/data/p66/cm2704/archive/SSP-370-06/history,input_files/json/SSP-370-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r2
SSP-370-07,/g/data/p66/cm2704/archive/SSP-370-07/history,input_files/json/SSP-370-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r3
SSP-370-08,/g/data/p66/cm2704/archive/SSP-370-08/history,input_files/json/SSP-370-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r4
SSP-370-09,/g/data/p66/cm2704/archive/SSP-370-09/history,input_files/json/SSP-370-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r5
SSP-370-10,/g/data/p66/cm2704/archive/SSP-370-10/history,input_files/json/SSP-370-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r6
SSP-370-11,/g/data/p66/cm2704/archive/SSP-370-11/history,input_files/json/SSP-370-11.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r7
SSP-370-12,/g/data/p66/cm2704/archive/SSP-370-12/history,input_files/json/SSP-370-12.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r8
SSP-370-13,/g/data/p66/cm2704/archive/SSP-370-13/history,input_files/json/SSP-370-13.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r9
SSP-370-14,/g/data/p66/cm2704/archive/SSP-370-14/history,input_files/json/SSP-370-14.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp370_1_2.csv,1850,2015,2100,ESM,ssp370-r10
SSP-585-05,/g/data/p66/cm2704/archive/SSP-585-05/history,input_files/json/SSP-585-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r1
SSP-585-06,/g/data/p66/cm2704/archive/SSP-585-06/history,input_files/json/SSP-585-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r2
SSP-585-07,/g/data/p66/cm2704/archive/SSP-585-07/history,input_files/json/SSP-585-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r3
SSP-585-08,/g/data/p66/cm2704/archive/SSP-585-08/history,input_files/json/SSP-585-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r4
SSP-585-09,/g/data/p66/cm2704/archive/SSP-585-09/history,input_files/json/SSP-585-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r5
SSP-585-10,/g/data/p66/cm2704/archive/SSP-585-10/history,input_files/json/SSP-585-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r6
SSP-585-11,/g/data/p66/cm2704/archive/SSP-585-11/history,input_files/json/SSP-585-11.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r7
SSP-585-12,/g/data/p66/cm2704/archive/SSP-585-12/history,input_files/json/SSP-585-12.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r8
SSP-585-13,/g/data/p66/cm2704/archive/SSP-585-13/history,input_files/json/SSP-585-13.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r9
SSP-585-14,/g/data/p66/cm2704/archive/SSP-585-14/history,input_files/json/SSP-585-14.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp585_1_2.csv,1850,2015,2100,ESM,ssp585-r10
# C4MIP
PI-1pct-bgc-01,/g/data/p66/cm2704/archive/PI-1pct-bgc-01/history,input_files/json/PI-1pct-bgc-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-bgc_1_2.csv,101,101,250,ESM,1pctCO2-bgc
PI-1pct-rad-01,/g/data/p66/cm2704/archive/PI-1pct-rad-01/history,input_files/json/PI-1pct-rad-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-rad_2_2.csv,101,101,250,ESM,1pctCO2-rad
HI-bgc-02,/g/data/p66/cm2704/archive/HI-bgc-02/history,input_files/json/HI-bgc-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_hist-bgc_2_2.csv,1850,1850,2014,ESM,hist-bgc
SSP-585-bgc-02,/g/data/p66/cm2704/archive/SSP-585-bgc-02/history,input_files/json/SSP-585-bgc-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.om.rf.sc_ssp585-bgc_2_2.csv,1850,2015,2100,ESM,ssp585-bgc
SSP-EDC-585-03,/g/data/p66/cm2704/archive/SSP-EDC-585-03/history,input_files/json/SSP-EDC-585-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-ssp585_1_2.csv,1850,2015,2100,ESM,esm-ssp585-r1
SSP-EDC-585-04,/g/data/p66/cm2704/archive/SSP-EDC-585-04/history,input_files/json/SSP-EDC-585-04.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-ssp585_1_2.csv,1850,2015,2100,ESM,esm-ssp585-r2
SSP-EDC-585-06,/g/data/p66/cm2704/archive/SSP-EDC-585-06/history,input_files/json/SSP-EDC-585-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-ssp585_1_2.csv,1850,2015,2100,ESM,esm-ssp585-r3
# CDRMIP
PI-1pct-rev-01,/g/data/p66/cm2704/archive/PI-1pct-rev-01/history,input_files/json/PI-1pct-rev-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-cdr_1_2.csv,241,241,380,ESM,1pctCO2-cdr
PI-rev-01,/g/data/p66/cm2704/archive/PI-rev-01/history,input_files/json/PI-rev-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-cdr_1_2.csv,241,241,1000,ESM,1pctCO2-cdr
PI-EDC-pulse-01,/g/data/p66/cm2704/archive/PI-EDC-pulse-01/history,input_files/json/PI-EDC-pulse-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-pi-cdr-pulse_1_2.csv,271,271,370,ESM,esm-pi-cdr-pulse
PI-EDC-pulse-02,/g/data/p66/cm2704/archive/PI-EDC-pulse-02/history,input_files/json/PI-EDC-pulse-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-pi-CO2pulse_1_2.csv,271,271,370,ESM,esm-pi-CO2pulse
# ZECMIP
PI-EDC-ZEC-01,/g/data/p66/cm2704/archive/PI-EDC-ZEC-01/history,input_files/json/PI-EDC-ZEC-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-1pct-brch-1000PgC_3_2.csv,101,168,268,ESM,esm-1pct-brch-1000PgC
PI-EDC-ZEC-02,/g/data/p66/cm2704/archive/PI-EDC-ZEC-02/history,input_files/json/PI-EDC-ZEC-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-1pct-brch-750PgC_3_2.csv,101,154,254,ESM,esm-1pct-brch-750PgC
PI-EDC-ZEC-03,/g/data/p66/cm2704/archive/PI-EDC-ZEC-03/history,input_files/json/PI-EDC-ZEC-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_esm-1pct-brch-2000PgC_3_2.csv,101,216,316,ESM,esm-1pct-brch-2000PgC
# PMIP
lig127k,/g/data/p66/cm2704/archive/lig127k/history,input_files/json/lig127k.json,input_files/dreq/esm/cmvme_c4.cd.cm.pm.rf.sc_lig127k_1_2.csv,901,901,1100,ESM,lig127k
# RFMIP
AM-rf-01,/g/data/p66/cm2704/archive/AM-rf-01/history,input_files/json/AM-rf-01.json,input_files/dreq/RFMIP/cmvme_cm.fa.om.rf.sc.si_piClim-control_1_2.csv,101,121,150,ESM,piClim-control
