#local_exp_id,local_exp_dir,json_file_path,data_request,reference_date,start_year,end_year,ACCESS_version,cmip_exp_id
AM-rf-aer-01,/g/data/p66/cm2704/archive/AM-rf-aer-01/history,input_files/json/AM-rf-aer-01.json,input_files/dreq/RFMIP/cmvme_cm.fa.om.rf.sc.si_piClim-aer_1_2.csv,101,121,150,ESM,piClim-aer
AM-rf-4xCO2-01,/g/data/p66/cm2704/archive/AM-rf-4xCO2-01/history,input_files/json/AM-rf-4xCO2-01.json,input_files/dreq/RFMIP/cmvme_cm.fa.om.rf.sc.si_piClim-4xCO2_1_2.csv,101,121,150,ESM,piClim-4xCO2
AM-rf-lu-01,/g/data/p66/cm2704/archive/AM-rf-lu-01/history,input_files/json/AM-rf-lu-01.json,input_files/dreq/RFMIP/cmvme_cm.fa.om.rf.sc.si_piClim-lu_1_2.csv,101,121,150,ESM,piClim-lu
AM-rf-anth-01,/g/data/p66/cm2704/archive/AM-rf-anth-01/history,input_files/json/AM-rf-anth-01.json,input_files/dreq/RFMIP/cmvme_cm.fa.om.rf.sc.si_piClim-anthro_1_2.csv,101,121,150,ESM,piClim-anthro
AM-rf-ghg-01,/g/data/p66/cm2704/archive/AM-rf-ghg-01/history,input_files/json/AM-rf-ghg-01.json,input_files/dreq/RFMIP/cmvme_cm.fa.om.rf.sc.si_piClim-ghg_1_2.csv,101,121,150,ESM,piClim-ghg
# DAMIP
HI-aer-01,/g/data/p66/cm2704/archive/HI-aer-01/history,input_files/json/HI-aer-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-aer_1_2.csv,1850,1850,2020,ESM,hist-aer-r1
HI-aer-02,/g/data/p66/cm2704/archive/HI-aer-02/history,input_files/json/HI-aer-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-aer_1_2.csv,1850,1850,2020,ESM,hist-aer-r2
HI-aer-03,/g/data/p66/cm2704/archive/HI-aer-03/history,input_files/json/HI-aer-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-aer_1_2.csv,1850,1850,2020,ESM,hist-aer-r3
HI-ghg-01,/g/data/p66/cm2704/archive/HI-ghg-01/history,input_files/json/HI-ghg-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-GHG_1_2.csv,1850,1850,2020,ESM,hist-GHG-r1
HI-ghg-02,/g/data/p66/cm2704/archive/HI-ghg-02/history,input_files/json/HI-ghg-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-GHG_1_2.csv,1850,1850,2020,ESM,hist-GHG-r2
HI-ghg-03,/g/data/p66/cm2704/archive/HI-ghg-03/history,input_files/json/HI-ghg-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-GHG_1_2.csv,1850,1850,2020,ESM,hist-GHG-r3
HI-nat-01,/g/data/p66/cm2704/archive/HI-nat-01/history,input_files/json/HI-nat-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-nat_1_2.csv,1850,1850,2020,ESM,hist-nat-r1
HI-nat-02,/g/data/p66/cm2704/archive/HI-nat-02/history,input_files/json/HI-nat-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-nat_1_2.csv,1850,1850,2020,ESM,hist-nat-r2
HI-nat-03,/g/data/p66/cm2704/archive/HI-nat-03/history,input_files/json/HI-nat-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.da.rf.sc_hist-nat_1_2.csv,1850,1850,2020,ESM,hist-nat-r3
# CovidMIP
SSP-245-tyb-01,/g/data/p66/cm2704/archive/SSP-245-tyb-01/history,input_files/json/SSP-245-tyb-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r1
SSP-245-tyb-02,/g/data/p66/cm2704/archive/SSP-245-tyb-02/history,input_files/json/SSP-245-tyb-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r2
SSP-245-tyb-03,/g/data/p66/cm2704/archive/SSP-245-tyb-03/history,input_files/json/SSP-245-tyb-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r3
SSP-245-tyb-04,/g/data/p66/cm2704/archive/SSP-245-tyb-04/history,input_files/json/SSP-245-tyb-04.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r4
SSP-245-tyb-05,/g/data/p66/cm2704/archive/SSP-245-tyb-05/history,input_files/json/SSP-245-tyb-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r5
SSP-245-tyb-06,/g/data/p66/cm2704/archive/SSP-245-tyb-06/history,input_files/json/SSP-245-tyb-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r6
SSP-245-tyb-07,/g/data/p66/cm2704/archive/SSP-245-tyb-07/history,input_files/json/SSP-245-tyb-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r7
SSP-245-tyb-08,/g/data/p66/cm2704/archive/SSP-245-tyb-08/history,input_files/json/SSP-245-tyb-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r8
SSP-245-tyb-09,/g/data/p66/cm2704/archive/SSP-245-tyb-09/history,input_files/json/SSP-245-tyb-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r9
SSP-245-tyb-10,/g/data/p66/cm2704/archive/SSP-245-tyb-10/history,input_files/json/SSP-245-tyb-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r10
SSP-245-tyb-11,/g/data/p66/cm2704/archive/SSP-245-tyb-11/history,input_files/json/SSP-245-tyb-11.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r11
SSP-245-tyb-12,/g/data/p66/cm2704/archive/SSP-245-tyb-12/history,input_files/json/SSP-245-tyb-12.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r12
SSP-245-tyb-13,/g/data/p66/cm2704/archive/SSP-245-tyb-13/history,input_files/json/SSP-245-tyb-13.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r13
SSP-245-tyb-14,/g/data/p66/cm2704/archive/SSP-245-tyb-14/history,input_files/json/SSP-245-tyb-14.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r14
SSP-245-tyb-15,/g/data/p66/cm2704/archive/SSP-245-tyb-15/history,input_files/json/SSP-245-tyb-15.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r15
SSP-245-tyb-16,/g/data/p66/cm2704/archive/SSP-245-tyb-16/history,input_files/json/SSP-245-tyb-16.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r16
SSP-245-tyb-17,/g/data/p66/cm2704/archive/SSP-245-tyb-17/history,input_files/json/SSP-245-tyb-17.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r17
SSP-245-tyb-18,/g/data/p66/cm2704/archive/SSP-245-tyb-18/history,input_files/json/SSP-245-tyb-18.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r18
SSP-245-tyb-19,/g/data/p66/cm2704/archive/SSP-245-tyb-19/history,input_files/json/SSP-245-tyb-19.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r19
SSP-245-tyb-20,/g/data/p66/cm2704/archive/SSP-245-tyb-20/history,input_files/json/SSP-245-tyb-20.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r20
SSP-245-tyb-21,/g/data/p66/cm2704/archive/SSP-245-tyb-21/history,input_files/json/SSP-245-tyb-21.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r21
SSP-245-tyb-22,/g/data/p66/cm2704/archive/SSP-245-tyb-22/history,input_files/json/SSP-245-tyb-22.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r22
SSP-245-tyb-23,/g/data/p66/cm2704/archive/SSP-245-tyb-23/history,input_files/json/SSP-245-tyb-23.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r23
SSP-245-tyb-24,/g/data/p66/cm2704/archive/SSP-245-tyb-24/history,input_files/json/SSP-245-tyb-24.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r24
SSP-245-tyb-25,/g/data/p66/cm2704/archive/SSP-245-tyb-25/history,input_files/json/SSP-245-tyb-25.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r25
SSP-245-tyb-26,/g/data/p66/cm2704/archive/SSP-245-tyb-26/history,input_files/json/SSP-245-tyb-26.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r26
SSP-245-tyb-27,/g/data/p66/cm2704/archive/SSP-245-tyb-27/history,input_files/json/SSP-245-tyb-27.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r27
SSP-245-tyb-28,/g/data/p66/cm2704/archive/SSP-245-tyb-28/history,input_files/json/SSP-245-tyb-28.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r28
SSP-245-tyb-29,/g/data/p66/cm2704/archive/SSP-245-tyb-29/history,input_files/json/SSP-245-tyb-29.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r29
SSP-245-tyb-30,/g/data/p66/cm2704/archive/SSP-245-tyb-30/history,input_files/json/SSP-245-tyb-30.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-covid-r30
SSP-245-stg-01,/g/data/p66/cm2704/archive/SSP-245-stg-01/history,input_files/json/SSP-245-stg-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r1
SSP-245-stg-02,/g/data/p66/cm2704/archive/SSP-245-stg-02/history,input_files/json/SSP-245-stg-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r2
SSP-245-stg-03,/g/data/p66/cm2704/archive/SSP-245-stg-03/history,input_files/json/SSP-245-stg-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r3
SSP-245-stg-04,/g/data/p66/cm2704/archive/SSP-245-stg-04/history,input_files/json/SSP-245-stg-04.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r4
SSP-245-stg-05,/g/data/p66/cm2704/archive/SSP-245-stg-05/history,input_files/json/SSP-245-stg-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r5
SSP-245-stg-06,/g/data/p66/cm2704/archive/SSP-245-stg-06/history,input_files/json/SSP-245-stg-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r6
SSP-245-stg-07,/g/data/p66/cm2704/archive/SSP-245-stg-07/history,input_files/json/SSP-245-stg-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r7
SSP-245-stg-08,/g/data/p66/cm2704/archive/SSP-245-stg-08/history,input_files/json/SSP-245-stg-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r8
SSP-245-stg-09,/g/data/p66/cm2704/archive/SSP-245-stg-09/history,input_files/json/SSP-245-stg-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r9
SSP-245-stg-10,/g/data/p66/cm2704/archive/SSP-245-stg-10/history,input_files/json/SSP-245-stg-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-strgreen-r10
SSP-245-mog-01,/g/data/p66/cm2704/archive/SSP-245-mog-01/history,input_files/json/SSP-245-mog-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r1
SSP-245-mog-02,/g/data/p66/cm2704/archive/SSP-245-mog-02/history,input_files/json/SSP-245-mog-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r2
SSP-245-mog-03,/g/data/p66/cm2704/archive/SSP-245-mog-03/history,input_files/json/SSP-245-mog-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r3
SSP-245-mog-04,/g/data/p66/cm2704/archive/SSP-245-mog-04/history,input_files/json/SSP-245-mog-04.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r4
SSP-245-mog-05,/g/data/p66/cm2704/archive/SSP-245-mog-05/history,input_files/json/SSP-245-mog-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r5
SSP-245-mog-06,/g/data/p66/cm2704/archive/SSP-245-mog-06/history,input_files/json/SSP-245-mog-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r6
SSP-245-mog-07,/g/data/p66/cm2704/archive/SSP-245-mog-07/history,input_files/json/SSP-245-mog-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r7
SSP-245-mog-08,/g/data/p66/cm2704/archive/SSP-245-mog-08/history,input_files/json/SSP-245-mog-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r8
SSP-245-mog-09,/g/data/p66/cm2704/archive/SSP-245-mog-09/history,input_files/json/SSP-245-mog-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r9
SSP-245-mog-10,/g/data/p66/cm2704/archive/SSP-245-mog-10/history,input_files/json/SSP-245-mog-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-modgreen-r10
SSP-245-fos-01,/g/data/p66/cm2704/archive/SSP-245-fos-01/history,input_files/json/SSP-245-fos-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r1
SSP-245-fos-02,/g/data/p66/cm2704/archive/SSP-245-fos-02/history,input_files/json/SSP-245-fos-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r2
SSP-245-fos-03,/g/data/p66/cm2704/archive/SSP-245-fos-03/history,input_files/json/SSP-245-fos-03.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r3
SSP-245-fos-04,/g/data/p66/cm2704/archive/SSP-245-fos-04/history,input_files/json/SSP-245-fos-04.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r4
SSP-245-fos-05,/g/data/p66/cm2704/archive/SSP-245-fos-05/history,input_files/json/SSP-245-fos-05.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r5
SSP-245-fos-06,/g/data/p66/cm2704/archive/SSP-245-fos-06/history,input_files/json/SSP-245-fos-06.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r6
SSP-245-fos-07,/g/data/p66/cm2704/archive/SSP-245-fos-07/history,input_files/json/SSP-245-fos-07.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r7
SSP-245-fos-08,/g/data/p66/cm2704/archive/SSP-245-fos-08/history,input_files/json/SSP-245-fos-08.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r8
SSP-245-fos-09,/g/data/p66/cm2704/archive/SSP-245-fos-09/history,input_files/json/SSP-245-fos-09.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r9
SSP-245-fos-10,/g/data/p66/cm2704/archive/SSP-245-fos-10/history,input_files/json/SSP-245-fos-10.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_ssp245_1_2.csv,1850,2020,2050,ESM,ssp245-cov-fossil-r10
#
## NON-CMIP6
#
# CNP-1pct-variations
PI-CN-02,/g/data/p66/cm2704/archive/PI-CN-02/history,input_files/json/PI-CN-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_piControl_1_2.csv,101,101,250,ESM,piControl-CN
PI-1pct-CN-01,/g/data/p66/cm2704/archive/PI-1pct-CN-01/history,input_files/json/PI-1pct-CN-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2_1_2.csv,101,101,250,ESM,1pctCO2-CN
PI-1pbgc-CN-01,/g/data/p66/cm2704/archive/PI-1pbgc-CN-01/history,input_files/json/PI-1pbgc-CN-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-bgc_1_2.csv,101,101,250,ESM,1pctCO2-bgc-CN
PI-1prad-CN-01,/g/data/p66/cm2704/archive/PI-1prad-CN-01/history,input_files/json/PI-1prad-CN-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-rad_2_2.csv,101,101,250,ESM,1pctCO2-rad-CN
PI-C-02,/g/data/p66/cm2704/archive/PI-C-02/history,input_files/json/PI-C-02.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_piControl_1_2.csv,101,101,250,ESM,piControl-C-only
PI-1pct-C-01,/g/data/p66/cm2704/archive/PI-1pct-C-01/history,input_files/json/PI-1pct-C-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2_1_2.csv,101,101,250,ESM,1pctCO2-C-only
PI-1pbgc-C-01,/g/data/p66/cm2704/archive/PI-1pbgc-C-01/history,input_files/json/PI-1pbgc-C-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-bgc_1_2.csv,101,101,250,ESM,1pctCO2-bgc-C-only
PI-1prad-C-01,/g/data/p66/cm2704/archive/PI-1prad-C-01/history,input_files/json/PI-1prad-C-01.json,input_files/dreq/esm/cmvme_c4.cd.cm.rf.sc_1pctCO2-rad_2_2.csv,101,101,250,ESM,1pctCO2-rad-C-only
